Date,Open,High,Low,Close,Currency
2021-03-04,45.34,45.34,45.34,45.34,USD
2021-03-05,46.29,46.29,46.29,46.29,USD
2021-03-08,46.51,46.51,46.51,46.51,USD
2021-03-09,46.68,46.68,46.68,46.68,USD
2021-03-10,47.1,47.1,47.1,47.1,USD
2021-03-11,47.24,47.24,47.24,47.24,USD
2021-03-12,47.45,47.45,47.45,47.45,USD
2021-03-15,47.67,47.67,47.67,47.67,USD
2021-03-16,47.64,47.64,47.64,47.64,USD
2021-03-17,47.45,47.45,47.45,47.45,USD
2021-03-18,47.2,47.2,47.2,47.2,USD
2021-03-19,47.11,47.11,47.11,47.11,USD
2021-03-22,47.33,47.33,47.33,47.33,USD
2021-03-23,47.03,47.03,47.03,47.03,USD
2021-03-24,47.07,47.07,47.07,47.07,USD
2021-03-25,47.46,47.46,47.46,47.46,USD
2021-03-26,48.28,48.28,48.28,48.28,USD
2021-03-29,48.28,48.28,48.28,48.28,USD
2021-03-30,48.03,48.03,48.03,48.03,USD
2021-03-31,47.9,47.9,47.9,47.9,USD
2021-04-01,48.28,48.28,48.28,48.28,USD
2021-04-05,48.7,48.7,48.7,48.7,USD
2021-04-06,48.6,48.6,48.6,48.6,USD
2021-04-07,48.57,48.57,48.57,48.57,USD
